账号问题	账号被盗了怎么办？麻烦了
退换货	急需了解，我想退货怎么办？，金额2492元
账号问题	帮我看一下，账号被盗了怎么办？急！
价格优惠	急需了解，会员有什么折扣？？
账号问题	麻烦问一下，忘记密码了怎么找回？谢谢
价格优惠	你好，现在有优惠活动吗？急！
商品咨询	怎么使用这个商品？？
支付问题	重复扣款了怎么处理？谢谢
账号问题	账号被盗了怎么办？，用户WBSPC麻烦了
商品咨询	还有库存吗？
投诉建议	对商品质量不满意急！
账号问题	我想咨询一下，怎么注册新账号？麻烦了
订单查询	麻烦问一下，订单状态现在是什么？，时间是上个月急！
商品咨询	还有库存吗？
投诉建议	麻烦问一下，我要投诉客服态度不好，金额1088元麻烦了
订单查询	帮我查一下物流信息急！
账号问题	我想咨询一下，忘记密码了怎么找回？，金额4025元
订单查询	我的订单什么时候发货？急！
价格优惠	你好，能用优惠券吗？
支付问题	支付失败了怎么办？，订单号是7402712088谢谢
订单查询	我想咨询一下，快递到哪了？？
退换货	你好，商品有质量问题想换货，商品是衣服？
投诉建议	你好，提个改进建议
投诉建议	举报虚假宣传，金额3902元急！
订单查询	我想咨询一下，快递到哪了？！
价格优惠	请问能用优惠券吗？？
价格优惠	我想咨询一下，能用优惠券吗？谢谢
退换货	急需了解，商品有质量问题想换货谢谢
支付问题	支持哪些支付方式？！
退换货	退货地址是什么？麻烦了
订单查询	我想咨询一下，我的订单什么时候发货？，订单号是0880612727谢谢
退换货	麻烦问一下，退款什么时候到账？麻烦了
支付问题	支持哪些支付方式？，手机1554747937
支付问题	我想咨询一下，怎么开发票？麻烦了
订单查询	帮我查一下物流信息谢谢
订单查询	快递到哪了？麻烦了
价格优惠	什么时候打折？？
商品咨询	这个产品有哪些功能？
价格优惠	会员有什么折扣？谢谢
支付问题	帮我看一下，支持哪些支付方式？麻烦了
退换货	我想咨询一下，我想退货怎么办？？
账号问题	我想咨询一下，忘记密码了怎么找回？？
订单查询	帮我查一下物流信息急！
投诉建议	你好，提个改进建议？
退换货	退货地址是什么？谢谢
投诉建议	对商品质量不满意谢谢
账号问题	忘记密码了怎么找回？
订单查询	快递到哪了？？
价格优惠	帮我看一下，现在有优惠活动吗？？
价格优惠	帮我看一下，能用优惠券吗？急！
支付问题	怎么开发票？
支付问题	怎么开发票？
订单查询	帮我查一下物流信息麻烦了
退换货	急需了解，我想退货怎么办？！
订单查询	订单状态现在是什么？谢谢
退换货	请问商品有质量问题想换货
支付问题	急需了解，支付失败了怎么办？？
投诉建议	提个改进建议，订单号是0531061977急！
退换货	商品有质量问题想换货？
支付问题	怎么开发票？急！
退换货	商品有质量问题想换货
商品咨询	怎么使用这个商品？，商品是家电急！
支付问题	麻烦问一下，支持哪些支付方式？？
投诉建议	请问提个改进建议
价格优惠	帮我看一下，会员有什么折扣？？
账号问题	我想咨询一下，忘记密码了怎么找回？，订单号是5414030643
支付问题	重复扣款了怎么处理？急！
订单查询	麻烦问一下，我的订单什么时候发货？？
价格优惠	现在有优惠活动吗？麻烦了
商品咨询	这个产品有哪些功能？？
退换货	帮我看一下，退款什么时候到账？谢谢
投诉建议	举报虚假宣传，时间是上个月
订单查询	你好，我的订单什么时候发货？，订单号是7529936401？
投诉建议	请问我要投诉客服态度不好谢谢
退换货	急需了解，退款什么时候到账？？
投诉建议	请问提个改进建议，商品是衣服？
商品咨询	还有库存吗？，金额110元谢谢
价格优惠	麻烦问一下，现在有优惠活动吗？
投诉建议	急需了解，对商品质量不满意，商品是衣服！
投诉建议	提个改进建议，商品是手机麻烦了
价格优惠	麻烦问一下，什么时候打折？，时间是上个月！
投诉建议	你好，我要投诉客服态度不好麻烦了
支付问题	你好，重复扣款了怎么处理？
订单查询	你好，我的订单什么时候发货？急！
投诉建议	提个改进建议急！
账号问题	账号登不上了怎么办？，手机1975844375麻烦了
支付问题	支持哪些支付方式？
退换货	退款什么时候到账？谢谢
退换货	退款什么时候到账？，商品是食品麻烦了
退换货	退款什么时候到账？急！
商品咨询	急需了解，还有库存吗？
价格优惠	请问现在有优惠活动吗？麻烦了
订单查询	急需了解，我的订单什么时候发货？急！
账号问题	怎么注册新账号？，时间是今天麻烦了
订单查询	请问帮我查一下物流信息麻烦了
支付问题	支持哪些支付方式？？
投诉建议	麻烦问一下，提个改进建议急！
商品咨询	我想咨询一下，尺寸是多大的？！
账号问题	账号登不上了怎么办？？
商品咨询	你好，尺寸是多大的？谢谢
支付问题	支付失败了怎么办？，时间是今天！
商品咨询	帮我看一下，还有库存吗？谢谢
订单查询	请问订单状态现在是什么？谢谢
退换货	麻烦问一下，商品有质量问题想换货，用户ZCGZH谢谢
订单查询	麻烦问一下，快递到哪了？！
订单查询	帮我查一下物流信息，手机1679459686麻烦了
支付问题	重复扣款了怎么处理？
退换货	帮我看一下，退款什么时候到账？麻烦了
投诉建议	举报虚假宣传麻烦了
价格优惠	现在有优惠活动吗？麻烦了
账号问题	请问忘记密码了怎么找回？，用户ZKHXI麻烦了
退换货	我想退货怎么办？？
支付问题	急需了解，支付失败了怎么办？！
订单查询	我的订单什么时候发货？
投诉建议	帮我看一下，对商品质量不满意！
价格优惠	现在有优惠活动吗？，用户WUJLI麻烦了
投诉建议	举报虚假宣传！
账号问题	账号登不上了怎么办？麻烦了
投诉建议	我想咨询一下，我要投诉客服态度不好，用户ZWHCE谢谢
商品咨询	尺寸是多大的？谢谢
价格优惠	急需了解，能用优惠券吗？，手机1364658689谢谢
退换货	退款什么时候到账？谢谢
支付问题	怎么开发票？
商品咨询	还有库存吗？，用户MOXXS？
支付问题	支付失败了怎么办？谢谢
账号问题	请问账号被盗了怎么办？！
账号问题	忘记密码了怎么找回？谢谢
支付问题	重复扣款了怎么处理？
价格优惠	能用优惠券吗？
退换货	急需了解，退货地址是什么？，时间是昨天麻烦了
投诉建议	请问提个改进建议谢谢
退换货	我想退货怎么办？，商品是手机
商品咨询	帮我看一下，还有库存吗？
投诉建议	麻烦问一下，提个改进建议，订单号是5949348399！
支付问题	急需了解，怎么开发票？，订单号是6294181861！
订单查询	请问订单状态现在是什么？，订单号是1841767234
退换货	麻烦问一下，商品有质量问题想换货谢谢
账号问题	忘记密码了怎么找回？？
支付问题	帮我看一下，怎么开发票？？
价格优惠	急需了解，什么时候打折？？
商品咨询	你好，还有库存吗？，用户LVSXJ急！
账号问题	账号被盗了怎么办？
支付问题	急需了解，支付失败了怎么办？，用户YSEFA谢谢
订单查询	帮我看一下，我的订单什么时候发货？，时间是上个月谢谢
退换货	麻烦问一下，退货地址是什么？！
支付问题	支持哪些支付方式？，用户ZKLLS麻烦了
投诉建议	我要投诉客服态度不好麻烦了
投诉建议	提个改进建议？
订单查询	请问帮我查一下物流信息麻烦了
账号问题	怎么注册新账号？，金额2792元？
商品咨询	怎么使用这个商品？麻烦了
退换货	退款什么时候到账？谢谢
退换货	退款什么时候到账？麻烦了
支付问题	重复扣款了怎么处理？麻烦了
账号问题	账号登不上了怎么办？？
支付问题	支付失败了怎么办？麻烦了
订单查询	订单状态现在是什么？，手机1634836734麻烦了
价格优惠	现在有优惠活动吗？麻烦了
订单查询	帮我查一下物流信息谢谢
支付问题	帮我看一下，支持哪些支付方式？，商品是衣服
账号问题	帮我看一下，账号被盗了怎么办？谢谢
投诉建议	对商品质量不满意，商品是手机？
账号问题	账号被盗了怎么办？！
账号问题	怎么注册新账号？？
投诉建议	对商品质量不满意
支付问题	重复扣款了怎么处理？！
支付问题	重复扣款了怎么处理？！
支付问题	你好，支付失败了怎么办？
商品咨询	这个产品有哪些功能？急！
商品咨询	这个产品有哪些功能？？
商品咨询	这个产品有哪些功能？麻烦了
订单查询	急需了解，订单状态现在是什么？！
投诉建议	我要投诉客服态度不好，手机1983666985！
订单查询	快递到哪了？谢谢
价格优惠	你好，能用优惠券吗？急！
退换货	商品有质量问题想换货谢谢
支付问题	支持哪些支付方式？谢谢
订单查询	帮我查一下物流信息谢谢
退换货	急需了解，退货地址是什么？谢谢
投诉建议	你好，提个改进建议
支付问题	怎么开发票？，时间是上个月？
价格优惠	能用优惠券吗？！
账号问题	账号登不上了怎么办？麻烦了
订单查询	快递到哪了？麻烦了
商品咨询	麻烦问一下，还有库存吗？，时间是上周！
价格优惠	帮我看一下，会员有什么折扣？谢谢
价格优惠	请问能用优惠券吗？
商品咨询	帮我看一下，还有库存吗？！
订单查询	帮我看一下，订单状态现在是什么？？
投诉建议	对商品质量不满意，用户REIWY谢谢
价格优惠	我想咨询一下，现在有优惠活动吗？急！
价格优惠	我想咨询一下，能用优惠券吗？？
支付问题	我想咨询一下，支付失败了怎么办？急！
支付问题	帮我看一下，怎么开发票？！
商品咨询	急需了解，怎么使用这个商品？，金额588元麻烦了
订单查询	订单状态现在是什么？！
退换货	退款什么时候到账？谢谢
支付问题	重复扣款了怎么处理？！
价格优惠	你好，能用优惠券吗？，时间是今天谢谢
退换货	请问退货地址是什么？急！
账号问题	怎么注册新账号？？
商品咨询	麻烦问一下，怎么使用这个商品？谢谢
订单查询	帮我查一下物流信息麻烦了
价格优惠	现在有优惠活动吗？
账号问题	怎么注册新账号？！
价格优惠	你好，现在有优惠活动吗？急！
退换货	退货地址是什么？？
支付问题	你好，怎么开发票？急！
商品咨询	还有库存吗？麻烦了
支付问题	重复扣款了怎么处理？？
支付问题	麻烦问一下，重复扣款了怎么处理？
账号问题	忘记密码了怎么找回？
支付问题	我想咨询一下，支持哪些支付方式？麻烦了
订单查询	我的订单什么时候发货？谢谢
商品咨询	急需了解，这个产品有哪些功能？，时间是上周？
退换货	我想退货怎么办？麻烦了
支付问题	重复扣款了怎么处理？谢谢
订单查询	订单状态现在是什么？，时间是上个月谢谢
价格优惠	你好，什么时候打折？谢谢
账号问题	帮我看一下，账号登不上了怎么办？，手机1397334376急！
订单查询	帮我看一下，我的订单什么时候发货？急！
退换货	商品有质量问题想换货
订单查询	急需了解，订单状态现在是什么？麻烦了
商品咨询	尺寸是多大的？麻烦了
投诉建议	对商品质量不满意，金额1962元？
价格优惠	会员有什么折扣？！
支付问题	支持哪些支付方式？？
价格优惠	急需了解，现在有优惠活动吗？，金额4799元！
投诉建议	我要投诉客服态度不好？
投诉建议	我要投诉客服态度不好，金额4212元谢谢
商品咨询	麻烦问一下，这个产品有哪些功能？，商品是食品谢谢
商品咨询	我想咨询一下，尺寸是多大的？，订单号是8243754251！
订单查询	帮我查一下物流信息，手机1848937385
账号问题	帮我看一下，账号被盗了怎么办？谢谢
账号问题	账号登不上了怎么办？，金额3291元？
退换货	我想退货怎么办？，订单号是3524435320？
退换货	我想退货怎么办？，手机1579396434
商品咨询	尺寸是多大的？，时间是今天急！
投诉建议	对商品质量不满意
订单查询	帮我看一下，帮我查一下物流信息！
支付问题	怎么开发票？
账号问题	怎么注册新账号？，金额4829元？
商品咨询	麻烦问一下，怎么使用这个商品？，时间是上个月谢谢
订单查询	帮我看一下，我的订单什么时候发货？，用户TPRSY急！
账号问题	帮我看一下，忘记密码了怎么找回？谢谢
退换货	我想咨询一下，商品有质量问题想换货？
订单查询	订单状态现在是什么？？
订单查询	帮我看一下，快递到哪了？
退换货	退款什么时候到账？！
商品咨询	尺寸是多大的？麻烦了
订单查询	订单状态现在是什么？，订单号是2099122915急！
订单查询	我的订单什么时候发货？麻烦了
价格优惠	什么时候打折？？
价格优惠	急需了解，现在有优惠活动吗？急！
订单查询	快递到哪了？，商品是食品？
投诉建议	请问提个改进建议谢谢
账号问题	帮我看一下，账号被盗了怎么办？
支付问题	重复扣款了怎么处理？急！
商品咨询	尺寸是多大的？
投诉建议	举报虚假宣传急！
价格优惠	请问现在有优惠活动吗？谢谢
订单查询	快递到哪了？急！
账号问题	忘记密码了怎么找回？急！
投诉建议	麻烦问一下，提个改进建议？
支付问题	重复扣款了怎么处理？！
账号问题	忘记密码了怎么找回？麻烦了
订单查询	我想咨询一下，帮我查一下物流信息急！
商品咨询	请问尺寸是多大的？
支付问题	急需了解，重复扣款了怎么处理？！
价格优惠	请问能用优惠券吗？？
价格优惠	能用优惠券吗？！
价格优惠	急需了解，会员有什么折扣？，商品是食品急！
支付问题	急需了解，重复扣款了怎么处理？？
退换货	我想咨询一下，我想退货怎么办？急！
投诉建议	提个改进建议，用户JBJFX？
投诉建议	麻烦问一下，提个改进建议麻烦了
商品咨询	你好，这个产品有哪些功能？麻烦了
商品咨询	怎么使用这个商品？麻烦了
账号问题	麻烦问一下，账号登不上了怎么办？！
账号问题	你好，账号登不上了怎么办？谢谢
商品咨询	怎么使用这个商品？麻烦了
投诉建议	提个改进建议，订单号是6629954217？
支付问题	请问支持哪些支付方式？谢谢
退换货	商品有质量问题想换货谢谢
账号问题	账号登不上了怎么办？？
订单查询	帮我看一下，订单状态现在是什么？！
支付问题	急需了解，支持哪些支付方式？？
账号问题	忘记密码了怎么找回？！
商品咨询	请问这个产品有哪些功能？麻烦了
投诉建议	你好，提个改进建议，金额1101元？
退换货	退货地址是什么？急！
订单查询	帮我看一下，订单状态现在是什么？，手机1959848458
商品咨询	急需了解，这个产品有哪些功能？，用户MQDAO？
商品咨询	我想咨询一下，尺寸是多大的？谢谢
订单查询	你好，快递到哪了？谢谢
价格优惠	会员有什么折扣？，商品是衣服谢谢
支付问题	我想咨询一下，支持哪些支付方式？？
账号问题	忘记密码了怎么找回？，用户JWFCZ麻烦了
支付问题	支持哪些支付方式？？
支付问题	怎么开发票？！
投诉建议	我想咨询一下，对商品质量不满意
账号问题	急需了解，账号被盗了怎么办？急！
订单查询	快递到哪了？，手机1875975448麻烦了
价格优惠	请问能用优惠券吗？，金额4739元麻烦了
订单查询	帮我看一下，帮我查一下物流信息，金额4167元？
价格优惠	能用优惠券吗？
价格优惠	你好，会员有什么折扣？，订单号是5611770658！
订单查询	订单状态现在是什么？！
商品咨询	尺寸是多大的？谢谢
订单查询	快递到哪了？，手机1495399684？
投诉建议	提个改进建议！
退换货	你好，商品有质量问题想换货，用户VUTFR麻烦了
价格优惠	麻烦问一下，能用优惠券吗？，用户EMOVO麻烦了
投诉建议	请问我要投诉客服态度不好谢谢
订单查询	帮我查一下物流信息，订单号是1518688897谢谢
退换货	我想咨询一下，退货地址是什么？麻烦了
退换货	请问我想退货怎么办？，金额202元谢谢
账号问题	忘记密码了怎么找回？，商品是食品
支付问题	重复扣款了怎么处理？谢谢
退换货	退款什么时候到账？麻烦了
价格优惠	会员有什么折扣？谢谢
退换货	我想咨询一下，退款什么时候到账？，手机1857933778？
商品咨询	我想咨询一下，怎么使用这个商品？，手机1738956548急！
商品咨询	这个产品有哪些功能？，商品是手机麻烦了
退换货	请问退货地址是什么？！
账号问题	账号被盗了怎么办？麻烦了
支付问题	请问支持哪些支付方式？，时间是今天麻烦了
支付问题	麻烦问一下，支持哪些支付方式？，金额250元谢谢
支付问题	急需了解，支持哪些支付方式？，金额534元急！
退换货	退款什么时候到账？麻烦了
账号问题	账号被盗了怎么办？急！
商品咨询	尺寸是多大的？？
退换货	商品有质量问题想换货麻烦了
退换货	退款什么时候到账？，订单号是3525406083？
支付问题	重复扣款了怎么处理？麻烦了
投诉建议	麻烦问一下，举报虚假宣传
价格优惠	什么时候打折？，订单号是0542987189！
退换货	我想退货怎么办？谢谢
账号问题	忘记密码了怎么找回？，用户JIWCO谢谢
价格优惠	帮我看一下，能用优惠券吗？，时间是上个月
账号问题	忘记密码了怎么找回？，商品是食品谢谢
价格优惠	会员有什么折扣？
账号问题	账号登不上了怎么办？急！
价格优惠	你好，能用优惠券吗？！
支付问题	支付失败了怎么办？，手机1566634659？
退换货	我想退货怎么办？，金额3523元急！
账号问题	帮我看一下，怎么注册新账号？
商品咨询	这个产品有哪些功能？麻烦了
支付问题	支持哪些支付方式？，订单号是6254412271急！
投诉建议	举报虚假宣传
支付问题	支付失败了怎么办？？
价格优惠	你好，会员有什么折扣？急！
账号问题	麻烦问一下，忘记密码了怎么找回？？
投诉建议	对商品质量不满意，订单号是1143799392！
投诉建议	急需了解，举报虚假宣传麻烦了
退换货	麻烦问一下，退款什么时候到账？谢谢
订单查询	我想咨询一下，订单状态现在是什么？麻烦了
账号问题	账号登不上了怎么办？急！
支付问题	麻烦问一下，支付失败了怎么办？急！
账号问题	急需了解，账号被盗了怎么办？，时间是上个月！
退换货	退货地址是什么？，用户ZBQTH
投诉建议	对商品质量不满意
商品咨询	尺寸是多大的？？
退换货	退货地址是什么？谢谢
价格优惠	什么时候打折？，金额1963元
退换货	请问退货地址是什么？谢谢
投诉建议	你好，举报虚假宣传！
订单查询	麻烦问一下，订单状态现在是什么？
投诉建议	请问我要投诉客服态度不好，商品是手机
订单查询	帮我查一下物流信息？
价格优惠	麻烦问一下，能用优惠券吗？
退换货	退款什么时候到账？，金额1672元麻烦了
价格优惠	现在有优惠活动吗？，订单号是1205844645谢谢
价格优惠	急需了解，什么时候打折？！
支付问题	请问重复扣款了怎么处理？！
投诉建议	举报虚假宣传，手机1994956897谢谢
账号问题	账号被盗了怎么办？谢谢
价格优惠	帮我看一下，会员有什么折扣？，时间是昨天？
退换货	退货地址是什么？谢谢
价格优惠	能用优惠券吗？急！
退换货	商品有质量问题想换货
投诉建议	我想咨询一下，提个改进建议急！
价格优惠	麻烦问一下，现在有优惠活动吗？
订单查询	帮我看一下，帮我查一下物流信息，时间是上周？
支付问题	帮我看一下，支付失败了怎么办？麻烦了
商品咨询	麻烦问一下，怎么使用这个商品？，金额3238元
订单查询	我的订单什么时候发货？急！
支付问题	重复扣款了怎么处理？
订单查询	你好，我的订单什么时候发货？急！
退换货	帮我看一下，退款什么时候到账？！
商品咨询	这个产品有哪些功能？急！
商品咨询	尺寸是多大的？急！
退换货	麻烦问一下，我想退货怎么办？谢谢
账号问题	账号被盗了怎么办？，金额4486元
退换货	我想退货怎么办？！
退换货	麻烦问一下，我想退货怎么办？，订单号是3612276888急！
退换货	你好，我想退货怎么办？！
退换货	商品有质量问题想换货麻烦了
投诉建议	我想咨询一下，对商品质量不满意麻烦了
价格优惠	什么时候打折？，用户EIZNM急！
商品咨询	急需了解，还有库存吗？，订单号是9438617800
退换货	退款什么时候到账？急！
退换货	你好，商品有质量问题想换货！
商品咨询	我想咨询一下，怎么使用这个商品？，商品是食品！
支付问题	我想咨询一下，怎么开发票？麻烦了
商品咨询	请问尺寸是多大的？！
支付问题	重复扣款了怎么处理？，用户FYCJD麻烦了
投诉建议	麻烦问一下，提个改进建议！
账号问题	账号被盗了怎么办？？
价格优惠	帮我看一下，现在有优惠活动吗？
账号问题	账号被盗了怎么办？，商品是食品
账号问题	账号被盗了怎么办？麻烦了
账号问题	帮我看一下，账号被盗了怎么办？？
支付问题	怎么开发票？，用户OPBAB麻烦了
账号问题	请问账号登不上了怎么办？！
账号问题	账号登不上了怎么办？
订单查询	我的订单什么时候发货？！
订单查询	麻烦问一下，我的订单什么时候发货？谢谢
商品咨询	还有库存吗？？
支付问题	你好，支付失败了怎么办？？
商品咨询	我想咨询一下，这个产品有哪些功能？急！
支付问题	请问支持哪些支付方式？谢谢
账号问题	忘记密码了怎么找回？，订单号是5920524032急！
退换货	我想咨询一下，退货地址是什么？
商品咨询	我想咨询一下，这个产品有哪些功能？？
订单查询	帮我查一下物流信息！
订单查询	急需了解，订单状态现在是什么？？
价格优惠	请问会员有什么折扣？
价格优惠	你好，现在有优惠活动吗？，用户XSXMA谢谢
订单查询	你好，我的订单什么时候发货？？
支付问题	重复扣款了怎么处理？？
价格优惠	你好，会员有什么折扣？谢谢
商品咨询	还有库存吗？
支付问题	你好，怎么开发票？？
支付问题	帮我看一下，怎么开发票？麻烦了
退换货	你好，退款什么时候到账？！
商品咨询	帮我看一下，怎么使用这个商品？
订单查询	订单状态现在是什么？，商品是食品
订单查询	我的订单什么时候发货？麻烦了
账号问题	麻烦问一下，忘记密码了怎么找回？，手机1893866388谢谢
投诉建议	请问我要投诉客服态度不好！
商品咨询	还有库存吗？，手机1884585399！
订单查询	我的订单什么时候发货？急！
价格优惠	能用优惠券吗？
退换货	你好，退货地址是什么？，手机1585787586麻烦了
支付问题	麻烦问一下，怎么开发票？，金额4815元急！
价格优惠	麻烦问一下，会员有什么折扣？麻烦了
价格优惠	什么时候打折？急！
退换货	麻烦问一下，退款什么时候到账？，金额392元
支付问题	重复扣款了怎么处理？，商品是家电急！
支付问题	怎么开发票？，金额914元
支付问题	我想咨询一下，支持哪些支付方式？
支付问题	重复扣款了怎么处理？麻烦了
支付问题	怎么开发票？，金额3014元麻烦了
投诉建议	我要投诉客服态度不好麻烦了
订单查询	订单状态现在是什么？，金额2392元
价格优惠	能用优惠券吗？急！
退换货	请问商品有质量问题想换货！
支付问题	请问怎么开发票？，手机1845979533麻烦了
商品咨询	帮我看一下，尺寸是多大的？谢谢
订单查询	我的订单什么时候发货？麻烦了
商品咨询	请问怎么使用这个商品？？
商品咨询	帮我看一下，尺寸是多大的？！
支付问题	怎么开发票？？
价格优惠	你好，会员有什么折扣？，用户WTPZT麻烦了
投诉建议	提个改进建议
退换货	麻烦问一下，我想退货怎么办？麻烦了
账号问题	请问账号被盗了怎么办？，商品是家电麻烦了
订单查询	我的订单什么时候发货？，金额905元！
订单查询	我想咨询一下，我的订单什么时候发货？急！
商品咨询	帮我看一下，尺寸是多大的？急！
订单查询	你好，我的订单什么时候发货？！
商品咨询	尺寸是多大的？麻烦了
订单查询	帮我看一下，帮我查一下物流信息，手机1348489387急！
订单查询	麻烦问一下，订单状态现在是什么？！
投诉建议	举报虚假宣传！
支付问题	急需了解，重复扣款了怎么处理？，用户JHZUA！
订单查询	帮我查一下物流信息谢谢
退换货	麻烦问一下，退货地址是什么？，商品是家电急！
订单查询	请问快递到哪了？？
支付问题	支付失败了怎么办？！
价格优惠	我想咨询一下，现在有优惠活动吗？
商品咨询	你好，尺寸是多大的？！
订单查询	麻烦问一下，订单状态现在是什么？，金额2139元？
商品咨询	还有库存吗？麻烦了
账号问题	忘记密码了怎么找回？麻烦了
投诉建议	帮我看一下，对商品质量不满意，订单号是5554225918！
商品咨询	麻烦问一下，这个产品有哪些功能？？
价格优惠	你好，会员有什么折扣？，时间是昨天急！
账号问题	麻烦问一下，忘记密码了怎么找回？麻烦了
订单查询	请问快递到哪了？！
订单查询	我想咨询一下，订单状态现在是什么？急！
退换货	退货地址是什么？？
投诉建议	举报虚假宣传谢谢
价格优惠	急需了解，能用优惠券吗？？
订单查询	帮我查一下物流信息！
投诉建议	急需了解，举报虚假宣传，金额170元急！
支付问题	请问重复扣款了怎么处理？急！
退换货	退货地址是什么？谢谢
价格优惠	什么时候打折？
订单查询	快递到哪了？
商品咨询	这个产品有哪些功能？！
退换货	退货地址是什么？
账号问题	你好，怎么注册新账号？，订单号是5797877739！
价格优惠	会员有什么折扣？？
订单查询	急需了解，我的订单什么时候发货？！
商品咨询	这个产品有哪些功能？，用户XQNVM
投诉建议	急需了解，提个改进建议
商品咨询	麻烦问一下，怎么使用这个商品？！
退换货	退货地址是什么？急！
商品咨询	你好，这个产品有哪些功能？谢谢
账号问题	急需了解，账号被盗了怎么办？急！
订单查询	帮我查一下物流信息！
订单查询	帮我查一下物流信息麻烦了
订单查询	帮我看一下，我的订单什么时候发货？！
支付问题	我想咨询一下，怎么开发票？麻烦了
订单查询	帮我查一下物流信息，商品是家电？
退换货	退货地址是什么？麻烦了
支付问题	重复扣款了怎么处理？麻烦了
退换货	商品有质量问题想换货，手机1996767869！
账号问题	急需了解，账号登不上了怎么办？谢谢
投诉建议	麻烦问一下，举报虚假宣传，金额987元？
订单查询	你好，订单状态现在是什么？，用户SZJDP！
价格优惠	会员有什么折扣？！
商品咨询	帮我看一下，这个产品有哪些功能？谢谢
订单查询	帮我查一下物流信息急！
商品咨询	请问尺寸是多大的？？
商品咨询	尺寸是多大的？
商品咨询	尺寸是多大的？，时间是上周麻烦了
支付问题	帮我看一下，支付失败了怎么办？，手机1557835489？
退换货	我想咨询一下，我想退货怎么办？急！
商品咨询	怎么使用这个商品？麻烦了
支付问题	急需了解，支付失败了怎么办？，金额1948元
支付问题	怎么开发票？谢谢
价格优惠	能用优惠券吗？，用户WJYLN！
支付问题	怎么开发票？急！
价格优惠	我想咨询一下，什么时候打折？
价格优惠	现在有优惠活动吗？？
商品咨询	麻烦问一下，尺寸是多大的？
商品咨询	你好，尺寸是多大的？，金额1229元？
退换货	请问我想退货怎么办？麻烦了
投诉建议	我想咨询一下，提个改进建议，订单号是4018346317急！
账号问题	忘记密码了怎么找回？，手机1688649494谢谢
价格优惠	麻烦问一下，能用优惠券吗？急！
退换货	你好，退货地址是什么？麻烦了
投诉建议	我想咨询一下，对商品质量不满意麻烦了
价格优惠	帮我看一下，会员有什么折扣？谢谢
支付问题	重复扣款了怎么处理？，手机1748557436？
价格优惠	帮我看一下，什么时候打折？，手机1479685475谢谢
投诉建议	举报虚假宣传
投诉建议	麻烦问一下，举报虚假宣传
订单查询	请问订单状态现在是什么？急！
退换货	退款什么时候到账？麻烦了
账号问题	怎么注册新账号？，商品是手机
支付问题	你好，重复扣款了怎么处理？，手机1945697488急！
投诉建议	急需了解，举报虚假宣传，订单号是4950674125急！
订单查询	订单状态现在是什么？，时间是上个月谢谢
价格优惠	什么时候打折？麻烦了
订单查询	帮我看一下，我的订单什么时候发货？，手机1946858447谢谢
账号问题	你好，忘记密码了怎么找回？麻烦了
投诉建议	对商品质量不满意，商品是衣服！
订单查询	帮我看一下，帮我查一下物流信息！
投诉建议	我要投诉客服态度不好急！
退换货	商品有质量问题想换货急！
账号问题	请问忘记密码了怎么找回？急！
价格优惠	麻烦问一下，什么时候打折？
商品咨询	你好，尺寸是多大的？
退换货	你好，退货地址是什么？！
退换货	退款什么时候到账？，用户VOPYW急！
价格优惠	现在有优惠活动吗？
退换货	你好，退款什么时候到账？，商品是食品？
价格优惠	能用优惠券吗？！
商品咨询	尺寸是多大的？谢谢
退换货	我想咨询一下，退货地址是什么？麻烦了
订单查询	麻烦问一下，快递到哪了？，订单号是6927962966！
商品咨询	帮我看一下，还有库存吗？，商品是衣服！
价格优惠	会员有什么折扣？，手机1549744994麻烦了
投诉建议	提个改进建议
商品咨询	怎么使用这个商品？，手机1368955837！
价格优惠	急需了解，现在有优惠活动吗？，商品是食品
投诉建议	我要投诉客服态度不好麻烦了
支付问题	帮我看一下，支持哪些支付方式？，用户GLAYU谢谢
退换货	急需了解，退款什么时候到账？谢谢
支付问题	怎么开发票？！
订单查询	订单状态现在是什么？麻烦了
价格优惠	你好，什么时候打折？
支付问题	我想咨询一下，重复扣款了怎么处理？，手机1767664573麻烦了
退换货	急需了解，我想退货怎么办？！
支付问题	麻烦问一下，支持哪些支付方式？急！
订单查询	快递到哪了？？
退换货	退款什么时候到账？，商品是手机
退换货	商品有质量问题想换货急！
支付问题	麻烦问一下，重复扣款了怎么处理？，手机1749399896！
价格优惠	我想咨询一下，现在有优惠活动吗？？
投诉建议	帮我看一下，举报虚假宣传，手机1478855395！
支付问题	重复扣款了怎么处理？
账号问题	你好，账号被盗了怎么办？急！
账号问题	忘记密码了怎么找回？，手机1375587383
商品咨询	麻烦问一下，这个产品有哪些功能？，商品是手机？
商品咨询	我想咨询一下，这个产品有哪些功能？
商品咨询	怎么使用这个商品？急！
退换货	退款什么时候到账？，手机1976866495！
退换货	退款什么时候到账？，订单号是5739376444？
价格优惠	现在有优惠活动吗？谢谢
退换货	急需了解，退货地址是什么？，商品是食品麻烦了
订单查询	我的订单什么时候发货？，时间是上个月谢谢
商品咨询	怎么使用这个商品？谢谢
价格优惠	我想咨询一下，会员有什么折扣？急！
价格优惠	我想咨询一下，什么时候打折？，用户WNQWQ谢谢
账号问题	账号被盗了怎么办？，手机1679887749？
退换货	我想退货怎么办？！
退换货	急需了解，退货地址是什么？
价格优惠	急需了解，现在有优惠活动吗？麻烦了
支付问题	怎么开发票？！
